game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ANA201604050,2016-04-05,ANA,CHN,0,0
ANA201604070,2016-04-07,ANA,TEX,0,1
ANA201604080,2016-04-08,ANA,TEX,0,3
ANA201604090,2016-04-09,ANA,TEX,1,1
ANA201604100,2016-04-10,ANA,TEX,0,0
ANA201604220,2016-04-22,ANA,SEA,0,2
ANA201604230,2016-04-23,ANA,SEA,0,0
ANA201604240,2016-04-24,ANA,SEA,3,4
ANA201604250,2016-04-25,ANA,KCA,3,0
ANA201604260,2016-04-26,ANA,KCA,0,1
ANA201604270,2016-04-27,ANA,KCA,0,2
ANA201605060,2016-05-06,ANA,TBA,0,4
ANA201605070,2016-05-07,ANA,TBA,0,0
ANA201605080,2016-05-08,ANA,TBA,1,0
ANA201605100,2016-05-10,ANA,SLN,0,1
ANA201605110,2016-05-11,ANA,SLN,0,0
ANA201605120,2016-05-12,ANA,SLN,0,0
ANA201605180,2016-05-18,ANA,LAN,1,0
ANA201605190,2016-05-19,ANA,LAN,1,1
ANA201605200,2016-05-20,ANA,BAL,0,2
ANA201605210,2016-05-21,ANA,BAL,0,0
ANA201605220,2016-05-22,ANA,BAL,0,0
ANA201605270,2016-05-27,ANA,HOU,0,0
ANA201605280,2016-05-28,ANA,HOU,2,1
ANA201605290,2016-05-29,ANA,HOU,1,0
ANA201605300,2016-05-30,ANA,DET,0,0
ANA201605310,2016-05-31,ANA,DET,2,1
ANA201606010,2016-06-01,ANA,DET,0,0
ANA201606100,2016-06-10,ANA,CLE,1,4
ANA201606110,2016-06-11,ANA,CLE,0,0
ANA201606120,2016-06-12,ANA,CLE,0,1
ANA201606130,2016-06-13,ANA,MIN,0,1
ANA201606140,2016-06-14,ANA,MIN,1,0
ANA201606150,2016-06-15,ANA,MIN,0,0
ANA201606230,2016-06-23,ANA,OAK,0,0
ANA201606240,2016-06-24,ANA,OAK,2,1
ANA201606250,2016-06-25,ANA,OAK,2,2
ANA201606260,2016-06-26,ANA,OAK,2,0
ANA201606270,2016-06-27,ANA,HOU,0,0
ANA201606280,2016-06-28,ANA,HOU,0,3
ANA201606290,2016-06-29,ANA,HOU,0,1
ANA201607150,2016-07-15,ANA,CHA,0,0
ANA201607160,2016-07-16,ANA,CHA,1,0
ANA201607170,2016-07-17,ANA,CHA,2,0
ANA201607180,2016-07-18,ANA,TEX,0,3
ANA201607190,2016-07-19,ANA,TEX,0,0
ANA201607200,2016-07-20,ANA,TEX,4,0
ANA201607280,2016-07-28,ANA,BOS,0,0
ANA201607290,2016-07-29,ANA,BOS,0,0
ANA201607300,2016-07-30,ANA,BOS,1,2
ANA201607310,2016-07-31,ANA,BOS,0,0
ANA201608020,2016-08-02,ANA,OAK,0,0
ANA201608030,2016-08-03,ANA,OAK,0,0
ANA201608040,2016-08-04,ANA,OAK,0,1
ANA201608150,2016-08-15,ANA,SEA,0,0
ANA201608160,2016-08-16,ANA,SEA,1,0
ANA201608170,2016-08-17,ANA,SEA,2,0
ANA201608180,2016-08-18,ANA,SEA,2,1
ANA201608190,2016-08-19,ANA,NYA,0,1
ANA201608200,2016-08-20,ANA,NYA,0,3
ANA201608210,2016-08-21,ANA,NYA,1,0
ANA201608290,2016-08-29,ANA,CIN,3,2
ANA201608300,2016-08-30,ANA,CIN,2,0
ANA201608310,2016-08-31,ANA,CIN,0,0
ANA201609090,2016-09-09,ANA,TEX,0,0
ANA201609100,2016-09-10,ANA,TEX,0,2
ANA201609110,2016-09-11,ANA,TEX,1,0
ANA201609120,2016-09-12,ANA,SEA,0,0
ANA201609130,2016-09-13,ANA,SEA,0,2
ANA201609140,2016-09-14,ANA,SEA,0,0
ANA201609150,2016-09-15,ANA,TOR,0,0
ANA201609160,2016-09-16,ANA,TOR,0,0
ANA201609170,2016-09-17,ANA,TOR,0,0
ANA201609180,2016-09-18,ANA,TOR,0,0
ANA201609260,2016-09-26,ANA,OAK,0,0
ANA201609270,2016-09-27,ANA,OAK,1,0
ANA201609280,2016-09-28,ANA,OAK,0,2
ANA201609300,2016-09-30,ANA,HOU,0,0
ANA201610010,2016-10-01,ANA,HOU,0,0
ANA201610020,2016-10-02,ANA,HOU,0,0
ARI201604050,2016-04-05,ARI,COL,1,0
ARI201604060,2016-04-06,ARI,COL,0,2
ARI201604070,2016-04-07,ARI,CHN,3,0
ARI201604080,2016-04-08,ARI,CHN,0,0
ARI201604090,2016-04-09,ARI,CHN,0,3
ARI201604100,2016-04-10,ARI,CHN,0,0
ARI201604220,2016-04-22,ARI,PIT,0,0
ARI201604230,2016-04-23,ARI,PIT,0,0
ARI201604240,2016-04-24,ARI,PIT,1,0
ARI201604250,2016-04-25,ARI,SLN,0,2
ARI201604260,2016-04-26,ARI,SLN,0,0
ARI201604270,2016-04-27,ARI,SLN,0,1
ARI201604280,2016-04-28,ARI,SLN,0,0
ARI201604290,2016-04-29,ARI,COL,0,0
ARI201604300,2016-04-30,ARI,COL,0,0
ARI201605010,2016-05-01,ARI,COL,1,0
ARI201605120,2016-05-12,ARI,SFN,1,0
