game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
WS1194004160,1.0,0.0,dimad101,11,1.0,1.0,,7/L78D
WS1194004160,1.0,0.0,cramd102,??,,,,7
WS1194004160,1.0,0.0,willt103,??,,,,D9/F9DW
WS1194004160,1.0,0.0,foxxj101,??,,,,PB.2-3
WS1194004160,1.0,0.0,foxxj101,??,,,,W
WS1194004160,1.0,0.0,cronj101,??,,,,8
WS1194004160,1.0,1.0,caseg101,??,,,,3/G
WS1194004160,1.0,1.0,wasdj101,??,,,,43
WS1194004160,1.0,1.0,lewib103,??,,,,7
WS1194004160,2.0,0.0,doerb101,??,,,,W
WS1194004160,2.0,0.0,taboj101,??,,,,13.1-2
WS1194004160,2.0,0.0,desag101,??,,,,2/P
WS1194004160,2.0,0.0,grovl101,??,,,,S4/L34.2XH(4E2)(NR)(UR)
WS1194004160,2.0,0.0,dimad101,??,,,,43
WS1194004160,2.0,1.0,walkg101,??,,,,3/P
WS1194004160,2.0,1.0,travc101,??,,,,K
WS1194004160,2.0,1.0,blooj101,??,,,,9
WS1194004160,3.0,0.0,cramd102,??,,,,7
WS1194004160,3.0,0.0,willt103,??,,,,S9/G34
WS1194004160,3.0,0.0,foxxj101,??,,,,8/F8XD
WS1194004160,3.0,0.0,cronj101,??,,,,9
WS1194004160,3.0,1.0,pofaj101,??,,,,K
WS1194004160,3.0,1.0,ferrr101,??,,,,8
WS1194004160,3.0,1.0,leond103,??,,,,K
WS1194004160,4.0,0.0,doerb101,??,,,,2
WS1194004160,4.0,0.0,taboj101,??,,,,63
WS1194004160,4.0,0.0,desag101,??,,,,S
WS1194004160,4.0,0.0,grovl101,??,,,,S34/G.1XH(42)
WS1194004160,4.0,1.0,caseg101,??,,,,4/P
WS1194004160,4.0,1.0,wasdj101,??,,,,8
WS1194004160,4.0,1.0,lewib103,??,,,,4/P
WS1194004160,5.0,0.0,dimad101,??,,,,43
WS1194004160,5.0,0.0,cramd102,??,,,,S
WS1194004160,5.0,0.0,willt103,??,,,,36(1)/FO
WS1194004160,5.0,0.0,foxxj101,??,,,,W.1-2
WS1194004160,5.0,0.0,cronj101,??,,,,46(1)/FO
WS1194004160,5.0,1.0,walkg101,??,,,,13
WS1194004160,5.0,1.0,travc101,??,,,,8
WS1194004160,5.0,1.0,blooj101,??,,,,93
WS1194004160,6.0,0.0,doerb101,??,,,,5
WS1194004160,6.0,0.0,taboj101,??,,,,23
WS1194004160,6.0,0.0,desag101,??,,,,8
WS1194004160,6.0,1.0,pofaj101,??,,,,53
WS1194004160,6.0,1.0,ferrr101,??,,,,13
